id,name,type,price,shipping_price,description_length,reviews,product_images,product_videos,advertisement,date_listed,user_id,item_id,date_created,date_cart_transition,total_days_before_cart_creation,became_order
4063,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4063,6,2025-04-03,2025-04-03,78.0,1
4064,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4064,11,2025-03-30,2025-03-30,63.0,0
4065,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4065,5,2025-04-01,2025-04-01,67.0,1
4066,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4066,4,2025-03-12,2025-03-12,56.0,1
4067,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4067,7,2025-04-05,2025-04-05,85.0,1
4068,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4068,4,2025-03-24,2025-03-24,68.0,1
4069,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4069,13,2025-03-21,2025-03-21,61.0,1
4070,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4070,15,2025-03-18,2025-03-18,53.0,0
4071,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4071,12,2025-03-11,2025-03-11,52.0,1
4072,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4072,3,2025-03-21,2025-03-28,71.0,0
4073,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4073,12,2025-04-02,2025-04-02,74.0,1
4074,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4074,6,2025-03-31,2025-03-31,75.0,1
4075,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4075,5,2025-03-24,2025-03-24,59.0,1
4076,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4076,4,2025-03-12,2025-03-12,56.0,1
4077,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4077,2,2025-03-06,2025-03-06,36.0,1
4078,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4078,10,2025-03-27,2025-04-03,74.0,0
4079,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4079,6,2025-03-24,2025-03-24,68.0,1
4080,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4080,10,2025-03-18,2025-03-25,65.0,0
4081,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4081,9,2025-04-03,2025-04-03,76.0,1
4082,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4082,12,2025-03-28,2025-03-28,69.0,1
4083,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4083,6,2025-03-16,2025-03-16,60.0,1
4084,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4084,7,2025-03-31,2025-04-07,80.0,0
4085,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4085,12,2025-03-29,2025-03-29,70.0,1
4086,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4086,3,2025-03-26,2025-04-02,76.0,0
4087,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4087,12,2025-03-17,2025-03-17,58.0,1
4088,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4088,13,2025-03-25,2025-03-25,65.0,1
4089,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4089,14,2025-03-23,2025-03-30,70.0,0
4090,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4090,12,2025-03-30,2025-03-30,71.0,1
4091,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4091,12,2025-03-16,2025-03-16,57.0,1
4092,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4092,6,2025-03-31,2025-03-31,75.0,1
4093,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4093,7,2025-03-24,2025-03-31,73.0,0
4094,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4094,9,2025-03-05,2025-03-05,47.0,1
4095,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4095,11,2025-03-10,2025-03-10,43.0,0
4096,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4096,13,2025-03-17,2025-03-24,57.0,0
4097,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4097,15,2025-03-21,2025-03-21,56.0,1
4098,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4098,8,2025-03-21,2025-03-21,57.0,1
4099,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4099,10,2025-03-24,2025-03-31,71.0,0
4100,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4100,15,2025-03-04,2025-03-11,39.0,0
4101,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4101,14,2025-04-05,2025-04-12,83.0,0
4102,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4102,8,2025-03-21,2025-03-21,57.0,1
4103,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4103,8,2025-03-14,2025-03-14,50.0,1
4104,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4104,11,2025-03-26,2025-04-02,59.0,0
4105,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4105,4,2025-03-22,2025-03-22,66.0,1
4106,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4106,1,2025-03-29,2025-03-29,83.0,0
4107,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4107,2,2025-03-28,2025-03-28,58.0,1
4108,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4108,9,2025-03-23,2025-03-23,65.0,1
4109,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4109,1,2025-03-07,2025-03-14,61.0,0
4110,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4110,14,2025-03-06,2025-03-06,53.0,0
4111,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4111,12,2025-03-25,2025-03-25,66.0,1
4112,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4112,10,2025-03-17,2025-03-24,64.0,0
4113,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4113,1,2025-03-21,2025-03-21,75.0,0
4114,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4114,1,2025-03-27,2025-03-27,81.0,0
4115,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4115,6,2025-03-25,2025-03-25,69.0,1
4116,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4116,3,2025-03-27,2025-03-27,77.0,1
4117,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4117,13,2025-03-27,2025-03-27,67.0,0
4118,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4118,10,2025-03-18,2025-03-25,65.0,0
4119,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4119,2,2025-03-22,2025-03-22,52.0,1
4120,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4120,5,2025-03-18,2025-03-18,53.0,1
4121,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4121,2,2025-03-19,2025-03-19,49.0,1
4122,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4122,2,2025-04-02,2025-04-02,63.0,1
4123,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4123,11,2025-03-23,2025-03-23,56.0,0
4124,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4124,6,2025-03-29,2025-03-29,73.0,1
4125,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4125,14,2025-03-28,2025-04-04,75.0,0
4126,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4126,7,2025-03-25,2025-03-25,74.0,1
4127,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4127,1,2025-03-25,2025-03-25,79.0,0
4128,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4128,15,2025-03-27,2025-04-03,62.0,0
4129,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4129,7,2025-03-19,2025-03-19,68.0,1
4130,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4130,15,2025-03-22,2025-03-22,57.0,1
4131,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4131,10,2025-03-16,2025-03-23,63.0,0
4132,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4132,4,2025-03-25,2025-03-25,69.0,1
4133,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4133,15,2025-03-30,2025-04-06,65.0,0
4134,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4134,1,2025-04-01,2025-04-01,86.0,0
4135,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4135,1,2025-03-21,2025-03-21,75.0,0
4136,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4136,8,2025-03-27,2025-03-27,63.0,1
4137,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4137,5,2025-03-19,2025-03-19,54.0,1
4138,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4138,5,2025-04-01,2025-04-01,67.0,1
4139,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4139,1,2025-03-31,2025-04-07,85.0,0
4140,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4140,15,2025-04-05,2025-04-05,71.0,1
4141,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4141,5,2025-03-10,2025-03-10,45.0,1
4142,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4142,6,2025-03-25,2025-03-25,69.0,1
4143,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4143,6,2025-03-11,2025-03-11,55.0,1
4144,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4144,7,2025-03-17,2025-03-24,66.0,0
4145,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4145,5,2025-03-22,2025-03-22,57.0,1
4146,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4146,14,2025-03-13,2025-03-20,60.0,0
4147,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4147,11,2025-03-21,2025-03-21,54.0,0
4148,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4148,4,2025-03-17,2025-03-17,61.0,1
4149,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4149,7,2025-04-02,2025-04-02,82.0,0
4150,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4150,3,2025-03-28,2025-03-28,78.0,1
4151,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4151,14,2025-03-22,2025-03-22,69.0,0
4152,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4152,13,2025-03-16,2025-03-16,56.0,0
4153,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4153,8,2025-03-21,2025-03-21,57.0,0
4154,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4154,9,2025-03-08,2025-03-08,50.0,1
4155,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4155,2,2025-03-16,2025-03-16,46.0,1
4156,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4156,10,2025-03-24,2025-03-24,71.0,0
4157,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4157,12,2025-03-17,2025-03-17,58.0,1
4158,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4158,3,2025-03-27,2025-04-03,77.0,0
4159,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4159,15,2025-03-27,2025-03-27,62.0,0
4160,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4160,12,2025-03-08,2025-03-08,49.0,1
4161,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4161,2,2025-03-23,2025-03-23,53.0,1
4162,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4162,4,2025-03-23,2025-03-23,67.0,1
4163,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4163,9,2025-03-09,2025-03-09,51.0,1
4164,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4164,12,2025-03-21,2025-03-21,62.0,1
4165,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4165,11,2025-03-15,2025-03-22,48.0,0
4166,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4166,15,2025-03-08,2025-03-08,43.0,1
4167,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4167,1,2025-03-27,2025-03-27,81.0,0
4168,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4168,14,2025-03-09,2025-03-09,56.0,0
4169,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4169,5,2025-03-20,2025-03-20,55.0,1
4170,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4170,6,2025-04-05,2025-04-05,80.0,1
4171,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4171,15,2025-03-12,2025-03-12,47.0,1
4172,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4172,1,2025-03-14,2025-03-14,68.0,0
4173,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4173,7,2025-03-07,2025-03-07,56.0,0
4174,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4174,8,2025-03-23,2025-03-30,59.0,0
4175,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4175,7,2025-04-05,2025-04-05,85.0,0
4176,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4176,13,2025-03-30,2025-03-30,70.0,1
4177,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4177,13,2025-03-17,2025-03-17,57.0,1
4178,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4178,2,2025-03-26,2025-03-26,56.0,1
4179,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4179,3,2025-03-29,2025-04-05,79.0,0
4180,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4180,7,2025-03-19,2025-03-19,68.0,1
4181,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4181,15,2025-03-22,2025-03-29,57.0,0
4182,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4182,4,2025-03-07,2025-03-07,51.0,1
4183,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4183,4,2025-03-23,2025-03-23,67.0,1
4184,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4184,4,2025-03-27,2025-03-27,71.0,1
4185,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4185,14,2025-03-25,2025-03-25,72.0,0
4186,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4186,6,2025-03-21,2025-03-21,65.0,1
4187,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4187,12,2025-03-06,2025-03-06,47.0,1
4188,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4188,13,2025-03-23,2025-03-23,63.0,1
4189,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4189,2,2025-03-26,2025-03-26,56.0,1
4190,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4190,13,2025-03-31,2025-03-31,71.0,1
4191,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4191,2,2025-03-13,2025-03-13,43.0,1
4192,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4192,12,2025-03-26,2025-03-26,67.0,1
4193,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4193,8,2025-03-21,2025-03-21,57.0,1
4194,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4194,1,2025-03-28,2025-03-28,82.0,0
4195,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4195,11,2025-03-29,2025-04-05,62.0,0
4196,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4196,10,2025-03-18,2025-03-25,65.0,0
4197,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4197,1,2025-03-18,2025-03-25,72.0,0
4198,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4198,8,2025-04-04,2025-04-11,71.0,0
4199,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4199,12,2025-04-02,2025-04-02,74.0,1
4200,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4200,1,2025-03-19,2025-03-19,73.0,0
4201,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4201,1,2025-03-16,2025-03-16,70.0,0
4202,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4202,14,2025-04-01,2025-04-01,79.0,0
4203,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4203,14,2025-03-16,2025-03-16,63.0,0
4204,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4204,3,2025-03-29,2025-03-29,79.0,1
4205,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4205,6,2025-03-20,2025-03-20,64.0,1
4206,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4206,1,2025-03-29,2025-04-05,83.0,0
4207,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4207,1,2025-04-04,2025-04-11,89.0,0
4208,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4208,3,2025-03-15,2025-03-15,65.0,0
4209,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4209,12,2025-03-19,2025-03-19,60.0,1
4210,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4210,1,2025-03-20,2025-03-20,74.0,0
4211,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4211,8,2025-03-15,2025-03-15,51.0,1
4212,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4212,11,2025-03-20,2025-03-20,53.0,0
4213,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4213,14,2025-04-05,2025-04-12,83.0,0
4214,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4214,3,2025-03-26,2025-03-26,76.0,1
4215,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4215,13,2025-03-15,2025-03-15,55.0,0
4216,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4216,12,2025-03-19,2025-03-19,60.0,1
4217,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4217,1,2025-03-30,2025-03-30,84.0,0
4218,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4218,6,2025-04-05,2025-04-05,80.0,1
4219,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4219,7,2025-03-23,2025-03-23,72.0,1
4220,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4220,7,2025-04-03,2025-04-03,83.0,0
4221,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4221,2,2025-03-29,2025-03-29,59.0,1
4222,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4222,8,2025-03-24,2025-03-31,60.0,0
4223,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4223,10,2025-03-21,2025-03-28,68.0,0
4224,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4224,1,2025-03-23,2025-03-30,77.0,0
4225,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4225,9,2025-03-20,2025-03-20,62.0,1
4226,lamp,office,236.88,8.64,89,1953,21,15,16603,2025-01-12,4226,14,2025-03-03,2025-03-03,50.0,0
4227,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4227,15,2025-03-24,2025-03-24,59.0,1
4228,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4228,13,2025-03-09,2025-03-09,49.0,0
4229,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4229,11,2025-03-22,2025-03-29,55.0,0
4230,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4230,13,2025-03-24,2025-03-24,64.0,0
4231,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4231,15,2025-03-30,2025-03-30,65.0,0
4232,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4232,3,2025-04-01,2025-04-01,82.0,1
4233,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4233,12,2025-03-20,2025-03-20,61.0,1
4234,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4234,8,2025-03-22,2025-03-22,58.0,0
4235,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4235,2,2025-03-18,2025-03-18,48.0,1
4236,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4236,1,2025-03-23,2025-03-30,77.0,0
4237,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4237,2,2025-03-14,2025-03-14,44.0,1
4238,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4238,10,2025-03-27,2025-03-27,74.0,0
4239,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4239,3,2025-04-01,2025-04-01,82.0,1
4240,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4240,9,2025-03-30,2025-03-30,72.0,1
4241,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4241,7,2025-03-15,2025-03-15,64.0,0
4242,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4242,13,2025-03-27,2025-04-03,67.0,0
4243,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4243,10,2025-04-02,2025-04-09,80.0,0
4244,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4244,8,2025-04-04,2025-04-04,71.0,1
4245,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4245,13,2025-03-27,2025-03-27,67.0,1
4246,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4246,3,2025-04-02,2025-04-09,83.0,0
4247,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4247,10,2025-03-22,2025-03-29,69.0,0
4248,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4248,5,2025-03-20,2025-03-20,55.0,1
4249,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4249,5,2025-03-23,2025-03-23,58.0,1
4250,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4250,4,2025-04-02,2025-04-02,77.0,1
4251,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4251,5,2025-03-17,2025-03-17,52.0,1
4252,program,software,133.57,0,349,1035,0,12,24537,2025-01-23,4252,8,2025-03-27,2025-03-27,63.0,1
4253,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4253,3,2025-03-13,2025-03-13,63.0,1
4254,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4254,1,2025-03-20,2025-03-27,74.0,0
4255,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4255,1,2025-04-01,2025-04-08,86.0,0
4256,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4256,4,2025-04-02,2025-04-02,77.0,1
4257,webinar,software,191.28,0,195,4712,19,4,14768,2025-01-12,4257,10,2025-04-03,2025-04-10,81.0,0
4258,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4258,2,2025-03-18,2025-03-18,48.0,1
4259,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4259,3,2025-03-27,2025-04-03,77.0,0
4260,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4260,12,2025-03-04,2025-03-04,45.0,1
4261,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4261,9,2025-03-26,2025-03-26,68.0,1
4262,shelf,office,335.18,16.19,33,3176,10,6,22650,2025-01-24,4262,15,2025-03-15,2025-03-15,50.0,1
4263,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4263,7,2025-03-20,2025-03-20,69.0,1
4264,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4264,1,2025-03-30,2025-03-30,84.0,0
4265,mouse,technology,249.32,20.04,449,6039,9,0,46227,2025-01-29,4265,2,2025-03-25,2025-03-25,55.0,1
4266,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4266,9,2025-03-19,2025-03-19,61.0,1
4267,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4267,5,2025-03-25,2025-03-25,60.0,1
4268,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4268,1,2025-03-12,2025-03-19,66.0,0
4269,plug-in,software,120.63,0,391,7444,19,3,33505,2025-01-17,4269,9,2025-03-24,2025-03-24,66.0,1
4270,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4270,5,2025-03-11,2025-03-11,46.0,1
4271,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4271,5,2025-03-05,2025-03-05,40.0,1
4272,game,software,468.83,0,385,158,2,14,28296,2025-01-10,4272,7,2025-03-19,2025-03-19,68.0,0
4273,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4273,3,2025-03-29,2025-03-29,79.0,1
4274,USB,technology,205.45,5.3,389,5728,8,10,35694,2025-01-24,4274,5,2025-04-02,2025-04-02,68.0,1
4275,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4275,3,2025-03-21,2025-03-21,71.0,1
4276,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4276,6,2025-03-26,2025-03-26,70.0,1
4277,ebook,software,130.52,0,140,6420,2,5,39383,2025-01-15,4277,6,2025-03-18,2025-03-18,62.0,1
4278,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4278,4,2025-03-23,2025-03-23,67.0,1
4279,monitor,technology,171.04,14.47,175,8661,10,12,1179,2025-01-05,4279,1,2025-03-18,2025-03-25,72.0,0
4280,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4280,11,2025-03-30,2025-04-06,63.0,0
4281,charger,technology,53.19,12.38,119,554,11,3,34374,2025-01-15,4281,4,2025-03-26,2025-03-26,70.0,1
4282,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4282,3,2025-03-24,2025-03-24,74.0,1
4283,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4283,3,2025-04-05,2025-04-05,86.0,1
4284,keyboard,technology,208.94,17.79,71,7269,5,13,20953,2025-01-09,4284,3,2025-03-17,2025-03-24,67.0,0
4285,desk,office,371.81,15.58,133,8343,10,14,41986,2025-01-18,4285,12,2025-03-23,2025-03-23,64.0,1
4286,rug,office,170.41,8.65,79,6813,21,7,27175,2025-01-19,4286,13,2025-03-30,2025-04-06,70.0,0
4287,chair,office,152.86,15.07,375,4658,3,14,4312,2025-01-26,4287,11,2025-03-24,2025-03-31,57.0,0
